name,point,type
长风大楼,"[[121.39106687973276, 31.23720135016223]]",1.0
金昌大厦,"[[121.43923505955044, 31.23721169956037]]",1.0
静安南洋家园,"[[121.43677356025174, 31.23722456975817]]",1.0
静安锦都,"[[121.43199816018702, 31.237253820207698]]",1.0
日高公寓,"[[121.42930230026107, 31.237268894643798]]",1.0
梅山馨苑,"[[121.43070540003433, 31.23733144519005]]",1.0
建德花园郁金香苑,"[[121.35271481983315, 31.23734174962211]]",1.0
森凯苑,"[[121.43317068008287, 31.23737590497408]]",1.0
怒江南苑,"[[121.39252595960542, 31.237400430385648]]",1.0
沙溪园,"[[121.40802557991665, 31.23741996006317]]",1.0
汇丽花园,"[[121.42534356015724, 31.23746158518403]]",1.0
碧绿湖花园,"[[121.40019072042551, 31.23751598967126]]",1.0
梅岭园,"[[121.4056702797597, 31.23753565514646]]",1.0
普陀四村,"[[121.41056106014491, 31.237584570171826]]",1.0
怒江小区601弄,"[[121.393645200066, 31.237639650049815]]",1.0
平安大厦,"[[121.44305592009468, 31.23777370479268]]",1.0
胶州教师公寓,"[[121.43643444029723, 31.237774470115774]]",1.0
芝巷小区,"[[121.38911874043755, 31.23778257030944]]",1.0
永昌大厦,"[[121.43925810018126, 31.237832745284997]]",1.0
康宁雅庭,"[[121.44606084013573, 31.237932644675887]]",1.0
静安鼎鑫佳园,"[[121.43965049957097, 31.237944075059104]]",1.0
东海园,"[[121.4404542003011, 31.237946415095095]]",1.0
良清公寓,"[[121.4437298396605, 31.23796594477261]]",1.0
香山苑,"[[121.3991514000171, 31.237996320274014]]",1.0
新长征花苑九街坊,"[[121.36184262024085, 31.238001045312068]]",1.0
象源丽都,"[[121.37155020008171, 31.238070480168595]]",1.0
北巷小区,"[[121.38517277970001, 31.238075699833743]]",1.0
安居朝阳园,"[[121.383504719867, 31.238077410344232]]",1.0
上海苏堤春晓名苑,"[[121.42633572011741, 31.23810319480662]]",1.0
怒江路600弄,"[[121.393874879722, 31.238109269727097]]",1.0
贤居天下苑,"[[121.44241476013319, 31.23822253484216]]",1.0
四季公寓,"[[121.4331310802352, 31.23829570458318]]",1.0
